id,authors,year_of_publication,title,abbreviation,journal_name,journal_volume,journal_issue,pages,created_at,updated_at      ,abstract
841,"Alper N., Bahceci K.S., Acar J.",2005,Influence of processing and pasteurization on color values and total phenolic compounds of pomegranate juice,ALPER 2005,Journal of Food Processing and Preservation,29,05-Jun,357-368,2015-04-13 21:45:28 UTC,2015-04-13 21:45:28 UTC      ,"1. Food Chem. 2013 Dec 1;141(3):2122-9. doi: 10.1016/j.foodchem.2013.04.118. Epub
 2013 May 9.

Changes on indigenous microbiota, colour, bioactive compounds and antioxidant 
activity of pasteurised pomegranate juice.

Mena P(1), Vegara S, Martí N, García-Viguera C, Saura D, Valero M.

Author information:
(1)Departamento de Ciencia y Tecnología de Alimentos, CEBAS-CSIC, P.O. Box 164, 
E-30100, Espinardo, Murcia, Spain.

Juices prepared from arils of 'Mollar' pomegranates were analysed for naturally 
occurring microorganisms, CIE Lab colour parameters, total phenols, anthocyanins 
and punicalagins, ellagic acid content and antioxidant capacity before and after 
low-, mild- and high-temperature pasteurisations (LTPs, MTPs and HTPs): 65, 80 
and 90 °C for 30 or 60s. Mean aerobic plate count (APC), yeast and mold count 
(YMC), and lactic acid bacteria (LAB) for fresh juices were 5.7, 5.36 and 4.0 
log CFU/mL, respectively. MTPs and HTPs were sufficiently effective to decrease 
APCs to nil or negligible levels. An increase in CIE a values and decrease in 
CIE b values were the characteristic colour changes in heat-treated juices. The 
effect of pasteurisations showed that total phenols, punicalagins and ellagic 
acid were not much affected by thermal processing. Total anthocyanin content and 
antioxidant capacity were substantially and significantly influenced by the heat 
treatment applied. A linear relationship was observed between Trolox equivalent 
antioxidant capacity (TEAC) values and total anthocyanins, suggesting that they 
contributed strongly to the antioxidant capacity of pomegranate juice.

Copyright © 2013 Elsevier Ltd. All rights reserved.

DOI: 10.1016/j.foodchem.2013.04.118
PMID: 23870937 [Indexed for MEDLINE]"
82,"Amakura Y, Umino Y, Tsuji S, Tonogai Y",2000,Influence of jam processing on the radical scavenging activity and phenolic content in berries,AMAKURA 2000,Journal of Agricultural and Food Chemistry,48,12,6292-6297,2003-12-05 10:41:49 UTC,2015-04-14 04:25:42 UTC      ,"1. J Agric Food Chem. 2000 Dec;48(12):6292-7. doi: 10.1021/jf000849z.

Influence of jam processing on the radical scavenging activity and phenolic 
content in berries.

Amakura Y(1), Umino Y, Tsuji S, Tonogai Y.

Author information:
(1)National Institute of Health Sciences, Osaka Branch, 1-1-43, Hoenzaka, 
Chuo-ku, Osaka 540-0006, Japan. amkura@nihs.gov.jp

Six selected phenolic aglycons (caffeic and ellagic acids, kaempferol, 
quercetin, myricetin, and morin) in nine types of berries, and their changes as 
influenced by jam processing, have been evaluated using optimized HPLC with 
diode-array detection. The berry samples, fresh and after jam processing, were 
analyzed, and the total amounts of selected phenolics as aglycons were 
identified and determined by acid hydrolysis. Their contents in fresh and jam 
samples did not indicate appreciable changes; therefore, the influence of jam 
processing on these selected phenolics in berries was suggested to be small, and 
was mostly present in berries as several conjugated forms that were 
glycosylated, esterified, etc., in the samples. The total phenolic content of 
each sample was also determined by the Folin-Ciocalteu method. The three samples 
of each berry, namely fresh, jam, and acid hydrolysate of the berry, had similar 
total phenolic contents. On the other hand, the scavenging effect on the 
1,1-diphenyl-2-picrylhydrazyl (DPPH) radical was measured, and acid hydrolysates 
showed stronger activity than that of the fresh and jam-processed samples for 
all of the berry types.

DOI: 10.1021/jf000849z
PMID: 11312801 [Indexed for MEDLINE]"
563,"Amarowicz R., Troszynska A., Baryl Kopikielna N., Shahidi F.",2004,"Polyphenolics extracts from legume seeds: correlations between total antioxidant activity, total phenolics content, tannins content and astringency",AMAROWICZ 2004,Journal of Food Lipids,11,4,278-286,2015-04-13 21:45:26 UTC,2015-04-13 21:45:26 UTC      ,Abstract not found
963,"Ameer B., Weintraub R.A., Johnson J.V., Yost R.A., Rouseff R.L.",1996,"Flavanone absorption after naringin, hesperidin, and citrus administration",AMEER 1996,Clin Pharmacol Ther,60,1,34-40,2015-04-13 21:45:29 UTC,2015-04-14 04:25:43 UTC      ,Abstract not found
429,"Amin I., Lee W.Y.",2005,Effect of different blanching times on antioxidant properties in selected cruciferous vegetables,AMIN 2005,Journal of the Science of Food and Agriculture,85,13,2314-2320,2006-11-07 09:49:59 UTC,2015-04-13 21:45:25 UTC      ,Abstract not found
2,"Amiot, M.J. Tacchini, M. Aubert, S. Nicolas, J.",1992,Phenolic composition and browning susceptibility of various apple cultivars at maturity,AMIOT 1992,Journal of Food Science,57,4,958-962,2002-07-08 00:00:00 UTC,2015-04-13 21:45:22 UTC   ,Abstract not found
167,"Amiot M.J., Aubert S., Nicolas J.",1993,Phenolic composition and browning susceptibility of various apple and pear cultivars at maturity,AMIOT 1993,Acta Horticulturae,343,,67-69,2015-04-13 21:45:23 UTC,2015-04-13 21:45:23 UTC      ,Abstract not found
3,"Amiot, M.J. Tacchini,  M. Aubert,  S.Y. Oleszek, W.",1995,"Influence of cultivar, maturity stage, and storage conditions on phenolic composition and enzymatic browning of pear fruits",AMIOT 1995,Journal of Agricultural and Food Chemistry,43,5,1132-1137,2002-07-08 00:00:00 UTC,2015-04-13 21:45:22 UTC   ,Abstract not found
198,"Ancos B.d., Gonzalez E.M., Pilar-Cano M.",2000,"Ellagic acid, vitamin C, and total phenolic contents and radical scavenging capacity affected by freezing and frozen storage in raspberry fruit",ANCOS 2000_01,Journal of Agricultural and Food Chemistry,48,10,4565-4570,2015-04-13 21:45:24 UTC,2015-04-14 04:25:45 UTC      ,"1. J Agric Food Chem. 2000 Oct;48(10):4565-70. doi: 10.1021/jf0001684.

Ellagic acid, vitamin C, and total phenolic contents and radical scavenging 
capacity affected by freezing and frozen storage in raspberry fruit.

de Ancos B(1), González EM, Cano MP.

Author information:
(1)Department of Plant Foods Science and Technology, Instituto del Frío, CSIC, 
Cuidad Universitaria s/n, 28040 Madrid, Spain.

The ellagic acid, total phenolic, and vitamin C contents in four raspberry 
cultivars (Heritage, Autumn Bliss, Rubi, and Zeva) grown in Spain were detected 
and quantified by HPLC in fresh, just frozen, and stored fruits at -20 degrees C 
for a one year period. Ellagic acid [207-244 mg kg(-)(1) of fresh weight (fw)], 
total phenolic (137-1776 mg kg(-)(1) of fw), and vitamin C (221-312 mg kg(-)(1) 
of fw) contents in raw material were higher in the late cultivars Zeva and Rubi 
than in the early cultivars Autumn Bliss and Heritage. The freezing process 
slightly affected the values of extracted ellagic acid, total phenolic, and 
vitamin C content. At the end of long-term frozen storage (12 months), no 
significant change of total phenolic content extracted was observed, but 
significant decreases of 14-21% in ellagic acid and of 33-55% in vitamin C were 
quantified. Free radical scavenging capacity measured as antiradical efficiency 
(AE) depends on the seasonal period of harvest. Late cultivars, Rubi (6.1 x 
10(-)(4)) and Zeva (10.17 x 10(-)(4)), showed higher AE than early cultivars, 
Heritage (4.02 x 10(-)(4)) and Autumn Bliss (4.36 x 10(-)(4)). The freezing 
process produced a decrease of AE values in the four cultivars ranging between 4 
and 26%. During the frozen storage, the AE values reached after the freezing 
process remained unchanged.

DOI: 10.1021/jf0001684
PMID: 11052701 [Indexed for MEDLINE]"
221,"Ancos B.d., Ibanez E., Reglero G., Cano M.P.",2000,Frozen storage effects on anthocyanins and volatile compounds of raspberry fruit,ANCOS 2000_02,Journal of Agricultural and Food Chemistry,48,3,873-879,2015-04-13 21:45:24 UTC,2015-04-14 04:25:45 UTC      ,"1. J Agric Food Chem. 2000 Mar;48(3):873-9. doi: 10.1021/jf990747c.

Frozen storage effects on anthocyanins and volatile compounds of raspberry 
fruit.

de Ancos B(1), Ibañez E, Reglero G, Cano MP.

Author information:
(1)Department of Plant Foods Science and Technology, Instituto del Frío, CSIC, 
Ciudad Universitaria s/n, 28040 Madrid, Spain.

The quantitative and qualitative evolution of the anthocyanins and volatile 
compounds of four raspberry cultivars (cvs. Heritage, Autumn Bliss, Zeva, and 
Rubi) growing in Spain were analyzed raw, just frozen, and during long-term 
frozen storage at -20 degrees C for a 1 year period. HS-SPME coupled with GC-MS 
and HPLC techniques were employed to study the evolution of the volatile 
compounds and the individual anthocyanins, respectively. The volatile aroma 
composition changes produced by the freezing process and long-term frozen 
storage were minimal. Only a significant increase in extraction capacity was 
obtained for alpha-ionone (27%) and for caryophyllene (67%) in Heritage at 12 
months of storage. The stability of anthocyanins to freezing and frozen storage 
depends on the seasonal period of harvest. Heritage and Autumn Bliss (early 
cultivars) were less affected by processing and long-term frozen storage (1 
year), and the total pigment extracted showed the tendency to increase 17 and 
5%, respectively. Rubi and Zeva (late cultivars) suffered a decreased trend on 
the total anthocyanin content of 4% for Rubi and 17.5% for Zeva. Cyanidin 
3-glucoside most easily suffered the degradative reactions that take place 
during processing and the storage period.

DOI: 10.1021/jf990747c
PMID: 10725166 [Indexed for MEDLINE]"
509,"Andersen M.L., Outtrup H., Skibsted L.H.",2000,Potential antioxidants in beer assessed by ESR spin trapping,ANDERSEN 2000,Journal of Agricultural and Food Chemistry,48,,3106-3111,2007-06-02 11:03:35 UTC,2015-04-14 04:25:45 UTC      ,"1. J Agric Food Chem. 2000 Aug;48(8):3106-11. doi: 10.1021/jf000354+.

Potential antioxidants in beer assessed by ESR spin trapping.

Andersen ML(1), Outtrup H, Skibsted LH.

Author information:
(1)Food Chemistry, Department of Dairy and Food Science, Royal Veterinary and 
Agricultural University, Frederiksberg C, Denmark. mola@kvl.dk

A number of potential antioxidants have been evaluated for their effect on 
formation of radicals in beer using the electron spin resonance (ESR) lag phase 
method. Sulfite was found to be the only compound that was able to delay the 
formation of radicals, whereas phenolic compounds such as phenolic acids, 
catechin, epicatechin, and proanthocyanidin dimers had no effect on the 
formation of radicals. Ascorbate, cystein, and cysteamin were on the other hand 
found to be prooxidants. It is suggested that antioxidants must be able to 
either scavenge peroxides or trap metal ions in order to be effective in beer. 
The effectiveness of sulfite is suggested to be a consequence of its 
two-electron nonradical producing reaction with peroxides.

DOI: 10.1021/jf000354+
PMID: 10956077 [Indexed for MEDLINE]"
478,"Andlauer W., Stumpf C., Hubert M., Rings A., Fuerst P.",2003,Influence of cooking process on phenolic marker compounds of vegetables,ANDLAUER 2003,International Journal for Vitamin and Nutrition Research,73,2,152-159,2015-04-13 21:45:26 UTC,2015-04-14 04:25:46 UTC      ,"1. Int J Vitam Nutr Res. 2003 Mar;73(2):152-9. doi: 10.1024/0300-9831.73.2.152.

Influence of cooking process on phenolic marker compounds of vegetables.

Andlauer W(1), Stumpf C, Hubert M, Rings A, Fürst P.

Author information:
(1)Institute for Biological Chemistry & Nutrition, University of Hohenheim, 
D-70593 Stuttgart, Germany. Wilfried.Andlauer@hevs.ch

Phenolic compounds are secondary plant metabolites which have long been 
associated with flavor and color characteristics of fruits and vegetables. These 
phenolic compounds attract great interest due to their postulated health 
protecting properties. However, adequate intakes and absorption rate of phenolic 
compounds are necessary for these beneficial effects. Until now, little is known 
about alterations of phenolic compounds content by the cooking process. In the 
present study, the influence of different volumes of cooking water on the amount 
of selected phenolic marker compounds resting in the vegetables was assessed. In 
zucchini, rutin was quantified as a marker for flavonoid glycosides. Chlorogenic 
acid, representative of phenolic acids was analyzed in carrots. In beans, rutin 
and quercitrin, both belonging to flavonoid glycosides, were investigated. In 
potatoes, chlorogenic and caffeic acid were determined. The cooking of zucchini, 
beans and carrots with smaller amounts of water resulted in significant higher 
content of phenolic phytochemicals in the vegetables compared to cooking with 
larger water volumes. For potatoes, which showed great variations in content of 
phenolic acids after cooking, no significant differences in phenolic acids was 
observed. It can be concluded from these observations, that real intakes of 
phenolic compounds from cooked vegetables are lower and that the amounts 
consumed are therefore overestimated.

DOI: 10.1024/0300-9831.73.2.152
PMID: 12747223 [Indexed for MEDLINE]"
246,"Andrade P.B., Mendes G., Falco V., Valentao P., Seabra R.M.",2001,Preliminary study of flavonols in port wine grape varieties,ANDRADE 2001,Food Chemistry,73,4,397-399,2005-05-08 11:39:23 UTC,2015-04-13 21:45:24 UTC      ,Abstract not found
439,"Andreasen M.F., Christensen L.P., Meyer A.S., Hansen A.",2000,Ferulic acid dehydrodimers in Rye,ANDREASEN 2000_01,Journal of Cereal Science,31,,303-307,2015-04-13 21:45:25 UTC,2015-04-14 04:25:46 UTC      ,Abstract not found
447,"Andreasen M.F., Christensen L.P., Meyer A.S., Hansen A.",2000,Content of phenolic acids and ferulic acid dehydrodimers in 17 rye (Secale cerealeL.) varieties,ANDREASEN 2000_02,Journal of Agricultural and Food Chemistry,48,,2837-2842,2006-07-08 16:12:51 UTC,2015-04-14 04:25:48 UTC      ,"1. J Agric Food Chem. 2000 Jul;48(7):2837-42. doi: 10.1021/jf991266w.

Content of phenolic acids and ferulic acid dehydrodimers in 17 rye (Secale 
cereale L.) varieties.

Andreasen MF(1), Christensen LP, Meyer AS, Hansen A.

Author information:
(1)Department of Fruit, Vegetable and Food Science, Danish Institute of 
Agricultural Sciences, Kirstinebjergvej 10, DK-5792 Aarslev, Denmark. 
mette.andreasen@agrsci.dk

The contents of pnenolic acids and ferulic acid dehydrodimers were quantified by 
HPLC analysis after alkaline hydrolysis in kernels of 17 rye (Secale cereale L.) 
varieties grown in one location in Denmark during 1997 and 1998. Significant 
variations (P < 0.05) with regard to the concentration of the analyzed 
components were observed among the different rye varieties and also between 
different harvest years. However, the content of phenolic acids in the analyzed 
rye varieties was narrow compared to cereals such as wheat and barley. The 
concentration of ferulic acid, the most abundant phenolic acid ranged from 900 
to 1170 microgram g(-1) dry matter. The content in sinapic acid ranged from 70 
to 140 microgram g(-1) dry matter, p-coumaric acid ranged from 40 to 70 
microgram g(-1) dry matter, and caffeic, p-hydroxybenzoic, protocatechuic, and 
vanillic acids were all detected in concentrations less than 20 microgram g(-1) 
dry matter. The most abundant ferulic acid dehydrodimer 8-O-4 -DiFA was 
quantified in concentrations from 130 to 200 microgram g(-1) dry matter followed 
by 8,5 -DiFA benzofuran form (50-100 microgram g(-1) dry matter), 5,5 -DiFA 
(40-70 microgram g(-1) dry matter), and 8,5 -DiFA (20-40 microgram g(-1) dry 
matter).

DOI: 10.1021/jf991266w
PMID: 11032481 [Indexed for MEDLINE]"
